IDX,iForest_AnomalyScore
1871,0.086182
1872,0.117030
1873,0.056923
1874,0.101812
1875,0.110553
1876,0.090754
1877,0.107356
1878,0.134306
1879,0.141147
1880,0.114492
1881,0.097204
1882,0.134566
1883,0.082155
1884,0.124994
1885,0.116010
1886,0.125104
1887,0.085031
1888,0.105712
1889,0.116830
1890,0.140482
1891,0.114639
1892,0.099463
1893,0.106494
1894,0.096759
1895,0.131271
1896,0.116187
1897,0.091529
1898,0.126622
1899,0.138248
1900,0.127425
1901,0.121143
1902,0.141118
1903,0.131652
1904,0.138898
1905,0.109755
1906,0.142920
1907,0.094914
1908,0.126849
1909,0.137413
1910,0.149516
1911,0.113629
1912,0.088925
1913,0.111475
1914,0.121388
1915,0.132122
1916,0.087097
1917,0.113488
1918,0.098975
1919,0.137450
1920,0.119726
1921,0.117138
1922,0.129792
1923,0.044216
1924,0.047404
1925,0.117962
1926,0.077674
1927,0.099715
1928,0.142162
1929,0.100950
1930,0.083458
1931,0.124842
1932,0.111118
1933,0.097670
1934,0.139734
1935,0.104165
1936,0.147839
1937,0.137947
1938,0.132328
1939,0.129959
1940,0.100333
1941,0.123644
1942,0.146928
1943,0.113501
1944,0.126872
1945,0.146534
1946,0.115202
1947,0.078484
1948,0.104108
1949,0.123898
1950,0.114999
1951,0.131839
1952,0.086530
1953,0.116858
1954,0.117814
1955,0.119865
1956,0.066231
1957,0.121052
1958,0.111801
1959,0.117081
1960,0.131532
1961,0.087474
1962,0.114926
1963,0.048225
1964,0.107547
1965,0.090911
1966,0.135129
1967,0.106335
1968,0.123193
1969,0.086855
1970,0.129857
1971,0.099379
1972,0.101355
1973,0.130494
1974,0.100663
1975,0.132588
1976,0.107015
1977,0.147875
1978,0.138608
1979,0.082715
1980,0.114156
1981,0.112568
1982,0.134723
1983,0.088219
1984,0.109111
1985,0.126746
1986,0.111697
1987,0.072707
1988,0.132810
1989,0.138063
1990,0.128898
1991,0.111357
1992,0.133313
1993,0.084899
1994,0.105946
1995,0.059880
1996,0.135456
1997,0.087709
1998,0.131242
1999,0.037016
2000,0.114878
2001,0.109812
2002,0.103340
2003,0.125299
2004,0.067572
2005,0.084609
2006,0.140547
2007,0.087591
2008,0.143275
2009,0.043137
2010,0.115418
2011,0.118059
2012,0.144102
2013,0.126857
2014,0.104393
2015,0.137247
2016,0.116710
2017,0.055959
2018,0.138621
2019,0.011384
2020,0.109883
2021,0.132478
2022,0.125741
2023,0.116341
2024,0.127273
2025,0.117478
2026,0.096542
2027,0.079232
2028,0.132677
2029,0.107168
2030,0.126701
2031,0.112877
2032,0.104717
2033,0.105862
2034,0.080989
2035,0.095659
2036,0.071644
2037,0.115591
2038,0.109962
2039,0.132611
2040,0.131071
2041,0.129121
2042,0.140535
2043,0.119512
2044,0.135556
2045,0.136555
2046,0.123102
2047,0.145880
2048,0.135723
2049,0.119338
2050,0.145902
2051,0.063105
2052,0.128278
2053,0.080509
2054,0.140639
2055,0.131520
2056,0.095276
2057,0.119245
2058,0.112827
2059,0.107574
2060,0.124459
2061,0.106201
2062,0.117174
2063,0.102636
2064,0.119694
2065,0.104197
2066,0.137152
2067,0.113989
2068,0.101703
2069,0.110727
2070,0.132878
2071,0.082990
2072,0.116272
2073,0.038365
2074,0.124830
2075,0.065936
2076,0.123115
2077,0.054485
2078,0.112050
2079,0.046073
2080,0.126086
2081,0.079329
2082,0.109882
2083,0.144755
2084,0.086406
2085,0.111881
2086,0.149281
2087,0.125916
2088,0.122444
2089,0.123770
2090,0.108117
2091,0.106848
2092,0.110969
2093,0.113069
2094,0.140610
2095,0.100413
2096,0.103786
2097,0.125230
2098,0.132621
2099,0.135351
2100,0.087461
2101,0.096074
2102,0.112584
2103,0.146966
2104,0.098091
2105,0.102878
2106,0.108446
2107,0.105233
2108,0.139648
2109,0.101927
2110,0.146731
2111,0.104197
2112,0.100981
2113,0.094646
2114,0.133534
2115,0.117784
2116,0.136582
2117,0.117755
2118,0.053169
2119,0.135909
2120,0.141064
2121,0.065073
2122,0.143974
2123,0.142245
2124,0.123681
2125,0.116284
2126,0.059101
2127,0.114221
2128,0.124963
2129,0.099366
2130,0.130658
2131,0.121915
2132,0.134658
2133,0.066910
2134,0.145578
2135,0.084313
2136,0.149271
2137,0.105468
2138,0.142945
2139,0.118348
2140,0.117710
2141,0.135897
2142,0.131807
2143,0.091552
2144,0.110113
2145,0.107289
2146,0.054838
2147,0.064449
2148,0.095202
2149,0.097469
2150,0.113756
2151,0.146288
2152,0.097275
2153,0.112833
2154,0.144113
2155,0.117383
2156,0.093649
2157,0.132026
2158,0.127988
2159,0.137952
2160,0.086265
2161,0.121952
2162,0.143309
2163,0.117684
2164,0.104730
2165,0.110495
2166,0.142860
2167,0.104738
2168,0.144948
2169,0.105528
2170,0.089730
2171,0.077483
2172,0.102971
2173,0.112669
2174,0.128443
2175,0.088746
2176,0.126972
2177,0.146417
2178,0.114800
2179,0.124976
2180,0.100512
2181,0.122499
2182,0.091110
2183,0.119652
2184,0.120090
2185,0.126483
2186,0.133691
2187,0.125245
2188,0.149198
2189,0.089145
2190,0.125131
2191,0.063804
2192,0.128765
2193,0.113531
2194,0.112158
2195,0.050178
2196,0.121800
2197,0.143925
2198,0.150478
2199,0.127267
2200,0.078893
2201,0.121171
2202,0.126856
2203,0.102078
2204,0.083239
2205,0.090174
2206,0.132134
2207,0.105676
2208,0.123436
2209,0.085550
2210,0.120450
2211,0.089020
2212,0.123551
2213,0.119640
2214,0.118230
2215,0.126055
2216,0.132138
2217,0.127046
2218,0.125109
2219,0.130681
2220,0.140087
2221,0.134257
2222,0.131221
2223,0.117086
2224,0.123445
2225,0.142822
2226,0.139808
2227,0.144785
2228,0.104610
2229,0.101128
2230,0.104144
2231,0.106243
2232,0.140287
2233,0.112803
2234,0.071666
2235,0.121736
2236,0.089044
2237,0.098295
2238,0.123288
2239,0.082885
2240,0.116241
2241,0.102785
2242,0.115587
2243,0.112013
2244,0.120485
2245,0.090685
2246,0.084635
2247,0.113317
2248,0.104635
2249,0.100413
2250,0.129881
2251,0.094918
2252,0.137505
2253,0.075204
2254,0.129660
2255,0.138445
2256,0.062360
2257,0.044584
2258,0.093868
2259,0.106170
2260,0.138822
2261,0.094661
2262,0.130197
2263,0.131060
2264,0.087702
2265,0.117577
2266,0.123669
2267,0.126755
2268,0.076668
2269,0.086650
2270,0.112244
2271,0.101498
2272,0.126367
2273,0.071967
2274,0.110049
2275,0.120664
2276,0.129079
2277,0.137357
2278,0.118827
2279,0.101462
2280,0.089275
2281,0.088733
2282,0.124897
2283,0.093187
2284,0.077683
2285,0.116233
2286,0.142857
2287,0.101859
2288,0.076529
2289,0.112841
2290,0.099109
2291,0.123032
2292,0.058826
2293,0.114318
2294,0.134110
2295,0.129863
2296,0.130657
2297,0.127788
2298,0.071339
2299,0.124926
2300,0.127681
2301,0.149261
2302,0.107553
2303,0.126032
2304,0.083356
2305,0.082200
2306,0.142653
2307,0.144377
2308,0.126718
2309,0.087981
2310,0.111129
2311,0.106643
2312,0.105966
2313,0.112538
2314,0.098369
2315,0.125427
2316,0.139208
2317,0.122191
2318,0.150149
2319,0.106309
2320,0.111905
2321,0.115498
2322,0.113641
2323,0.126415
2324,0.086415
2325,0.066035
2326,0.138024
2327,0.102882
2328,0.117501
2329,0.098207
2330,0.133807
2331,0.136613
2332,0.124866
2333,0.085436
2334,0.131150
2335,0.141496
2336,0.146751
2337,0.073317
2338,0.120668
2339,0.104830
2340,0.108590
2341,0.108809
2342,0.117124
2343,0.126189
2344,0.121375
2345,0.099191
2346,0.103033
2347,0.111855
2348,0.131077
2349,0.112806
2350,0.061811
2351,0.127680
2352,0.083365
2353,0.055290
2354,0.078997
2355,0.130258
2356,0.143528
2357,0.048784
2358,0.119592
2359,0.091008
2360,0.101195
2361,0.102777
2362,0.138222
2363,0.115895
2364,0.117159
2365,0.090307
2366,0.145904
2367,0.087211
2368,0.127085
2369,0.109483
2370,0.135930
2371,0.127942
2372,0.128126
2373,0.084330
2374,0.141048
2375,0.126010
2376,0.128340
2377,0.094344
2378,0.092352
2379,0.119864
2380,0.097227
2381,0.082232
2382,0.110489
2383,0.108262
2384,0.141613
2385,0.117156
2386,0.105045
2387,0.122018
2388,0.134684
2389,0.081408
2390,0.114826
2391,0.123935
2392,0.144533
2393,0.142108
2394,0.130492
2395,0.119393
2396,0.068801
2397,0.104014
2398,0.146867
2399,0.075545
2400,0.093162
2401,0.113943
2402,0.136277
2403,0.070825
2404,0.103603
2405,0.114866
2406,0.108754
2407,0.106211
2408,0.117661
2409,0.070476
2410,0.098440
2411,0.073357
2412,0.085648
2413,0.114233
2414,0.103120
2415,0.133286
2416,0.120620
2417,0.077315
2418,0.064194
2419,0.115274
2420,0.075575
2421,0.110865
2422,0.122323
2423,0.108586
2424,0.135704
2425,0.125261
2426,0.123435
2427,0.119501
2428,0.143376
2429,0.139669
2430,0.118407
2431,0.132944
2432,0.130455
2433,0.121552
2434,0.131171
2435,0.101075
2436,0.124767
2437,0.137111
2438,0.146421
2439,0.122182
2440,0.093242
2441,0.120638
2442,0.136221
2443,0.114907
2444,0.139597
2445,0.123462
2446,0.140057
2447,0.124798
2448,0.147382
2449,0.125893
2450,0.058717
2451,0.126831
2452,0.130690
2453,0.112444
2454,0.087346
2455,0.094710
2456,0.136647
2457,0.101530
2458,0.135073
2459,0.113272
2460,0.121821
2461,0.116112
2462,0.139403
2463,0.112937
2464,0.089710
2465,0.113932
2466,0.092194
2467,0.115673
2468,0.124633
2469,0.112342
2470,0.116450
2471,0.116565
2472,0.090958
2473,0.048300
2474,0.123018
2475,0.095464
2476,0.125883
2477,0.113975
2478,0.092888
2479,0.104258
2480,0.131311
2481,0.106381
2482,0.104816
2483,0.062107
2484,0.085075
2485,0.127265
2486,0.112531
2487,0.102092
2488,0.136161
2489,0.103323
2490,0.112896
2491,0.115442
2492,0.123954
2493,0.085847
2494,0.109145
2495,0.139479
2496,0.083971
2497,0.134552
2498,0.119324
2499,0.100694
2500,0.086516
2501,0.124256
2502,0.094170
2503,0.093904
2504,0.121725
2505,0.139799
2506,0.080790
2507,0.122738
2508,0.084167
2509,0.126416
2510,0.109603
2511,0.101343
2512,0.124513
2513,0.098745
2514,0.136161
2515,0.117237
2516,0.118952
2517,0.099993
2518,0.123523
2519,0.111499
2520,0.112290
2521,0.118918
2522,0.110968
2523,0.090759
2524,0.107134
2525,0.078154
2526,0.106240
2527,0.105114
2528,0.066560
2529,0.114810
2530,0.150648
2531,0.101060
2532,0.045393
2533,0.079841
2534,0.107455
2535,0.112048
2536,0.132506
2537,0.117627
2538,0.117449
2539,0.081234
2540,0.085865
2541,0.102163
2542,0.118639
2543,0.115186
2544,0.116468
2545,0.109424
2546,0.131592
2547,0.133196
2548,0.099118
2549,0.120650
2550,0.125499
2551,0.115684
2552,0.144312
2553,0.089921
2554,0.072200
2555,0.100437
2556,0.141039
2557,0.080097
2558,0.105885
2559,0.101941
2560,0.121054
2561,0.095730
2562,0.125155
2563,0.141913
2564,0.135415
2565,0.104300
2566,0.115283
2567,0.106572
2568,0.100588
2569,0.118947
2570,0.092232
2571,0.063929
2572,0.145698
2573,0.112475
2574,0.108904
2575,0.101002
2576,0.103377
2577,0.087754
2578,0.121483
2579,0.120699
2580,0.139969
2581,0.100030
2582,0.099122
2583,0.132310
2584,0.111865
2585,0.093637
2586,0.099521
2587,0.092743
2588,0.108364
2589,0.113526
2590,0.126381
2591,0.112959
2592,0.100264
2593,0.099358
2594,0.139259
2595,0.116305
2596,0.136362
2597,0.071219
2598,0.094600
2599,0.140041
2600,0.131551
2601,0.120718
2602,0.135629
2603,0.100711
2604,0.142871
2605,0.090806
2606,0.103671
2607,0.119658
2608,0.089676
2609,0.124396
2610,0.134654
2611,0.105664
2612,0.102700
2613,0.126587
2614,0.098737
2615,0.121181
2616,0.148044
2617,0.107208
2618,0.140515
2619,0.134648
2620,0.127357
2621,0.090753
2622,0.090358
2623,0.142020
2624,0.104404
2625,0.100857
2626,0.108932
2627,0.096217
2628,0.123093
2629,0.077022
2630,0.140855
2631,0.114516
2632,0.123695
2633,0.107637
2634,0.085040
2635,0.121039
2636,0.094045
2637,0.123224
2638,0.134656
2639,0.122034
2640,0.106997
2641,0.069177
2642,0.102488
2643,0.111594
2644,0.142895
2645,0.144990
2646,0.117422
2647,0.132568
2648,0.103280
2649,0.125099
2650,0.071343
2651,0.117192
2652,0.049117
2653,0.113821
2654,0.138302
2655,0.103902
2656,0.116323
2657,0.095743
2658,0.107764
2659,0.101090
2660,0.100057
2661,0.114918
2662,0.098366
2663,0.147597
2664,0.113309
2665,0.102111
2666,0.133950
2667,0.142102
2668,0.129897
2669,0.110005
2670,0.068603
2671,0.116198
2672,0.116347
2673,0.134724
2674,0.129983
2675,0.104072
2676,0.103185
2677,0.126611
2678,0.116818
2679,0.117344
2680,0.116161
2681,0.083463
2682,0.096185
2683,0.086251
2684,0.092605
2685,0.076452
2686,0.124509
2687,0.122640
2688,0.141056
2689,0.135026
2690,0.130561
2691,0.112552
2692,0.137217
2693,0.101830
2694,0.129144
2695,0.143116
2696,0.098572
2697,0.119843
2698,0.125357
2699,0.130312
2700,0.067623
2701,0.124637
2702,0.052921
2703,0.112772
2704,0.117511
2705,0.115537
2706,0.117589
2707,0.112788
2708,0.141320
2709,0.099706
2710,0.124421
2711,0.122244
2712,0.122897
2713,0.130355
2714,0.125239
2715,0.122445
2716,0.141602
2717,0.137701
2718,0.120235
2719,0.142453
2720,0.143053
2721,0.081152
2722,0.134474
2723,0.111940
2724,0.139763
2725,0.139627
2726,0.115778
2727,0.114387
2728,0.103413
2729,0.083091
2730,0.146321
2731,0.137976
2732,0.052057
2733,0.084076
2734,0.134567
2735,0.068447
2736,0.053879
2737,0.075071
2738,0.083981
2739,0.107855
2740,0.079522
2741,0.058228
2742,0.136774
2743,0.075572
2744,0.126228
2745,0.063556
2746,0.108136
2747,0.139721
2748,0.062776
2749,0.067667
2750,0.096633
2751,0.110569
2752,0.133688
2753,0.136698
2754,0.117328
2755,0.107326
2756,0.133894
2757,0.111240
2758,0.133528
2759,0.075585
2760,0.109608
2761,0.073154
2762,0.143608
2763,0.101007
2764,0.136831
2765,0.082964
2766,0.136037
2767,0.136504
2768,0.132142
2769,0.120160
2770,0.109788
2771,0.059397
2772,0.105744
2773,0.038943
2774,0.126132
2775,0.103858
2776,0.146233
2777,0.094163
2778,0.136000
2779,0.092237
2780,0.062903
2781,0.077574
2782,0.082828
2783,0.100117
2784,0.139871
2785,0.093197
2786,0.125763
2787,0.107768
2788,0.103802
2789,0.096138
2790,0.141608
2791,0.148565
2792,0.107365
2793,0.121794
2794,0.147324
2795,0.110652
2796,0.052101
2797,0.126201
2798,0.075384
2799,0.099902
2800,0.141570
2801,0.086589
2802,0.139016
2803,0.104899
2804,0.102906
2805,0.112219
2806,0.105531
2807,0.138255
2808,0.112729
2809,0.120095
2810,0.102089
2811,0.140286
2812,0.097117
2813,0.096739
2814,0.101999
2815,0.082615
2816,0.071381
2817,0.096676
2818,0.118661
2819,0.075315
2820,0.111501
2821,0.129981
2822,0.095128
2823,0.133358
2824,0.130526
2825,0.113187
2826,0.108829
2827,0.121018
2828,0.098135
2829,0.105743
2830,0.144967
2831,0.139953
2832,0.140828
2833,0.087569
2834,0.138624
2835,0.053819
2836,0.077489
2837,0.088072
2838,0.128704
2839,0.098302
2840,0.094410
2841,0.113185
2842,0.092273
2843,0.130815
2844,0.148251
2845,0.077399
2846,0.112006
2847,0.098677
2848,0.099988
2849,0.113362
2850,0.115592
2851,0.087940
2852,0.120247
2853,0.129041
2854,0.113098
2855,0.080318
2856,0.102863
2857,0.111876
2858,0.144434
2859,0.072508
2860,0.135880
2861,0.100888
2862,0.069340
2863,0.093875
2864,0.104148
2865,0.109887
2866,0.086051
2867,0.084771
2868,0.123043
2869,0.111744
2870,0.147611
2871,0.087167
2872,0.142398
2873,0.058580
2874,0.113992
2875,0.088006
2876,0.142083
2877,0.081563
2878,0.143138
2879,0.080565
2880,0.068220
2881,0.081735
2882,0.090392
2883,0.080584
2884,0.142840
2885,0.118099
2886,0.082545
2887,0.071031
2888,0.128110
2889,0.134985
2890,0.116186
2891,0.070754
2892,0.098763
2893,0.129331
2894,0.144738
2895,0.099550
2896,0.136859
2897,0.072499
2898,0.130672
2899,0.079288
2900,0.121833
2901,0.094820
2902,0.141449
2903,0.141552
2904,0.123924
2905,0.087264
2906,0.149721
2907,0.141261
2908,0.113373
2909,0.129178
2910,0.136766
2911,0.120968
2912,0.111538
2913,0.100876
2914,0.087268
2915,0.091016
2916,0.098196
2917,0.114330
2918,0.144881
2919,0.080419
2920,0.140849
2921,0.110088
2922,0.130763
2923,0.108708
2924,0.108186
2925,0.104554
2926,0.129217
2927,0.115156
2928,0.118250
2929,0.127778
2930,0.125338
2931,0.109675
2932,0.142612
2933,0.134174
2934,0.084788
2935,0.078858
2936,0.075676
2937,0.144224
2938,0.149214
2939,0.098743
2940,0.089346
2941,0.097328
2942,0.081896
2943,0.128264
2944,0.099290
2945,0.125974
2946,0.127744
2947,0.127116
2948,0.122244
2949,0.119217
2950,0.129023
2951,0.124874
2952,0.071521
2953,0.121610
2954,0.146312
2955,0.114162
2956,0.122776
2957,0.142970
2958,0.107583
2959,0.104925
2960,0.126303
2961,0.125766
2962,0.085372
2963,0.112011
2964,0.120481
2965,0.121972
2966,0.105009
2967,0.129964
2968,0.120870
2969,0.118835
2970,0.147785
2971,0.127076
2972,0.133012
2973,0.133540
2974,0.101850
2975,0.092963
2976,0.116380
2977,0.140842
2978,0.117535
2979,0.119349
2980,0.134412
2981,0.119076
2982,0.104239
2983,0.104994
2984,0.123613
2985,0.122621
2986,0.095321
2987,0.132682
2988,0.142223
2989,0.143701
2990,0.126495
2991,0.140962
2992,0.105186
2993,0.100425
2994,0.152301
2995,0.133780
2996,0.110047
2997,0.137097
2998,0.142252
2999,0.129808
3000,0.108735
3001,0.122235
3002,0.123876
3003,0.123552
3004,0.139297
3005,0.118681
3006,0.101251
3007,0.131303
3008,0.124874
3009,0.123638
3010,0.126793
3011,0.135540
3012,0.069605
3013,0.100064
3014,0.104246
3015,0.078548
3016,0.053489
3017,0.099640
3018,0.124734
3019,0.124321
3020,0.139786
3021,0.077783
3022,0.130562
3023,0.112093
3024,0.110202
3025,0.115052
3026,0.090180
3027,0.105329
3028,0.129561
3029,0.108263
3030,0.109289
3031,0.099630
3032,0.112937
3033,0.085797
3034,0.100436
3035,0.065773
3036,0.103134
3037,0.103613
3038,0.137459
3039,0.115725
3040,0.111830
3041,0.149757
3042,0.125295
3043,0.117878
3044,0.127053
3045,0.146272
3046,0.127796
3047,0.122995
3048,0.135471
3049,0.104214
3050,0.121371
3051,0.108464
3052,0.124292
3053,0.112944
3054,0.100133
3055,0.128227
3056,0.111887
3057,0.128521
3058,0.088604
3059,0.114469
3060,0.145215
3061,0.104416
3062,0.109807
3063,0.092304
3064,0.089380
3065,0.128375
3066,0.068702
3067,0.081250
3068,0.145786
3069,0.124636
3070,0.104490
3071,0.126930
3072,0.142949
3073,0.128254
3074,0.141039
3075,0.119117
3076,0.120539
3077,0.092014
3078,0.116248
3079,0.130235
3080,0.143000
3081,0.117687
3082,0.112218
3083,0.127276
3084,0.132859
3085,0.129284
3086,0.088378
3087,0.118498
3088,0.141453
3089,0.122884
3090,0.090066
3091,0.110784
3092,0.100910
3093,0.112473
3094,0.079856
3095,0.097689
3096,0.120371
3097,0.124230
3098,0.125300
3099,0.137204
3100,0.120110
3101,0.124934
3102,0.106493
3103,0.148128
3104,0.137765
3105,0.103971
3106,0.016053
3107,0.113860
3108,0.128336
3109,0.116101
3110,0.088715
3111,0.142449
3112,0.114982
3113,0.142189
3114,0.138037
3115,0.106673
3116,0.128290
3117,0.112242
3118,0.116828
3119,0.130068
3120,0.145203
3121,0.135851
3122,0.135861
3123,0.119270
3124,0.125703
3125,0.114931
3126,0.114589
3127,0.123658
3128,0.081777
3129,0.122333
3130,0.143569
3131,0.092519
3132,0.145152
3133,0.083716
3134,0.138253
3135,0.110115
3136,0.132356
3137,0.095602
3138,0.096554
3139,0.130119
3140,0.139585
3141,0.104471
3142,0.093989
3143,0.078728
3144,0.111028
3145,0.143656
3146,0.106129
3147,0.100233
3148,0.117695
3149,0.132423
3150,0.144584
3151,0.113230
3152,0.107535
3153,0.131947
3154,0.121714
3155,0.142795
3156,0.088805
3157,0.115753
3158,0.097706
3159,0.109049
3160,0.112463
3161,0.129796
3162,0.128307
3163,0.140815
3164,0.120196
3165,0.111254
3166,0.133936
3167,0.119375
3168,0.110532
3169,0.122982
3170,0.128849
3171,0.120474
3172,0.113126
3173,0.103843
3174,0.132467
3175,0.110945
3176,0.056555
3177,0.142515
3178,0.131218
3179,0.117474
3180,0.124943
3181,0.121785
3182,0.139359
3183,0.140444
3184,0.098764
3185,0.140521
3186,0.119484
3187,0.141184
3188,0.131842
3189,0.129506
3190,0.134100
3191,0.131875
3192,0.136143
3193,0.143652
3194,0.110945
3195,0.108039
3196,0.118363
3197,0.143890
3198,0.057875
3199,0.115994
3200,0.104676
3201,0.123556
3202,0.125647
3203,0.120493
3204,0.109260
3205,0.113861
3206,0.139601
3207,0.119795
3208,0.114586
3209,0.123889
3210,0.142912
3211,0.140919
3212,0.151240
3213,0.108314
3214,0.122614
3215,0.130327
3216,0.094739
3217,0.124885
3218,0.106101
3219,0.131093
3220,0.115839
3221,0.131096
3222,0.115430
3223,0.130050
3224,0.101470
3225,0.119068
3226,0.150313
3227,0.130493
3228,0.126186
3229,0.138448
3230,0.151925
3231,0.113006
3232,0.136290
3233,0.119102
3234,0.144399
3235,0.134944
3236,0.137134
3237,0.144199
3238,0.096381
3239,0.140934
3240,0.134822
3241,0.104079
3242,0.109516
3243,0.132541
3244,0.078815
3245,0.133316
3246,0.115552
3247,0.095532
3248,0.100036
3249,0.133535
3250,0.087540
3251,0.112066
3252,0.132068
3253,0.118840
3254,0.086079
3255,0.132875
3256,0.112979
3257,0.129707
3258,0.102535
3259,0.082529
3260,0.117852
3261,0.120670
3262,0.092924
3263,0.137819
3264,0.120392
3265,0.143692
3266,0.093079
3267,0.136928
3268,0.106050
3269,0.111770
3270,0.127366
3271,0.120036
3272,0.144506
3273,0.126659
3274,0.106476
3275,0.130695
3276,0.136761
3277,0.128792
3278,0.118088
3279,0.128846
3280,0.120183
3281,0.135376
3282,0.127950
3283,0.125333
3284,0.134062
3285,0.125572
3286,0.090268
3287,0.137263
3288,0.114527
3289,0.136579
3290,0.128140
3291,0.134892
